wf			M			R			g			P									T_surf				T_eff			Z_atmo
5.000000	0.009400	0.253300	0.146333	129317090.13430714607238769531	     3535.776479	  808.429665	   -0.359812
5.000000	0.013300	0.283100	0.165752	165914667.13553655147552490234	     3593.560694	  863.530385	   -0.433351
5.000000	0.018800	0.316700	0.187218	211672490.98166993260383605957	     3657.988112	  912.961285	   -0.536490
5.000000	0.026300	0.353300	0.210453	267471752.25368767976760864258	     3727.113042	  956.626123	   -0.686036
5.000000	0.036300	0.392600	0.235230	334158909.23158282041549682617	     3799.318773	  995.144829	   -0.919913
5.000000	0.050200	0.436000	0.263765	420148147.32174378633499145508	     3880.007808	 1032.284644	   -1.366845
5.000000	0.066800	0.477800	0.292261	515833233.48303908109664916992	     3957.705867	 1063.996847	   -2.329909
5.000000	0.088300	0.521400	0.324418	635591785.15258765220642089844	     4041.880089	 1095.349969	   -7.113182
5.000000	0.115100	0.565900	0.358990	778274582.45847296714782714844	     4128.336007	 1125.476738	    7.694129
5.000000	0.145300	0.606400	0.394669	940665971.41698420047760009766	     4213.395388	 1153.948613	    2.715244
5.000000	0.188200	0.654200	0.439223	1165032537.37475991249084472656	     4314.078095	 1187.061916	    1.577912
5.000000	0.246700	0.708300	0.491157	1456834801.06640648841857910156	     4424.351519	 1223.541996	    1.096872
5.000000	0.325200	0.768200	0.550412	1829552339.16194677352905273438	     4541.797062	 1263.584590	    0.836635
5.000000	0.428900	0.833200	0.617083	2299619713.52204132080078125000	     4664.493622	 1307.627856	    0.676106
5.000000	0.564300	0.903100	0.691074	2884149093.15583801269531250000	     4790.385816	 1356.014707	    0.568527
5.000000	0.739300	0.977200	0.773285	3611175163.44318151473999023438	     4919.221749	 1409.714725	    0.491843
5.000000	0.963400	1.055200	0.864218	4510400736.19380950927734375000	     5049.991800	 1469.392120	    0.434821
5.000000	1.247900	1.136800	0.964490	5617774279.09960937500000000000	     5181.867050	 1535.747334	    0.391043
5.000000	1.606100	1.221400	1.075333	6983199946.66120243072509765625	     5314.707468	 1609.849257	    0.356514
5.000000	2.054100	1.308900	1.197553	8660805189.19141578674316406250	     5447.683532	 1692.455789	    0.328758
5.000000	2.610500	1.398700	1.332787	10727291228.74643898010253906250	     5580.714403	 1784.855684	    0.306048
5.000000	3.297300	1.490600	1.482253	13268243502.27601242065429687500	     5713.054493	 1888.027410	    0.287243
5.000000	4.140400	1.584400	1.647399	16389520224.05493354797363281250	     5844.033929	 2003.062647	    0.271511
5.000000	5.170200	1.679700	1.830332	20231532146.62753677368164062500	     5973.294178	 2131.460455	    0.258212
5.000000	6.422000	1.776300	2.032936	24958375526.11365127563476562500	     6100.057677	 2274.486235	    0.246885
5.000000	7.937600	1.873900	2.257784	30784616674.43751907348632812500	     6223.764013	 2433.781671	    0.237151
5.000000	9.765600	1.972500	2.506981	37955156913.18730926513671875000	     6343.376763	 2610.495208	    0.228727
5.000000	11.962800	2.071800	2.783705	46796712510.61485290527343750000	     6458.215210	 2806.314361	    0.221358
5.000000	14.595700	2.171600	3.091372	57712714309.91246795654296875000	     6567.425109	 3022.781652	    0.214830
5.000000	17.741900	2.271900	3.433269	71184327023.39706420898437500000	     6669.917237	 3260.931199	    0.208963
5.000000	21.458900	2.371600	3.810752	87698087155.88636779785156250000	     6764.088901	 3519.950127	    0.203624
5.000000	25.689900	2.466500	4.217803	107433895644.43070983886718750000	     6847.317241	 3793.590181	    0.198769
5.000000	30.505100	2.556400	4.662307	131271559938.31118774414062500000	     6920.436915	 4084.566579	    0.194175
5.000000	35.997200	2.642000	5.150972	160231229247.87954711914062500000	     6983.360939	 4393.817317	    0.189675
5.000000	42.265500	2.723700	5.690541	195558147420.12661743164062500000	     7035.602530	 4721.115580	    0.185124
5.000000	49.416400	2.801600	6.288469	238813387013.43811035156250000000	     7076.466604	 5065.214947	    0.180394
5.000000	57.563700	2.875900	6.951639	291838950375.34478759765625000000	     7105.059749	 5422.850813	    0.175373
5.000000	66.828500	2.946700	7.687337	356878766988.54510498046875000000	     7120.492576	 5789.153825	    0.169957
5.000000	77.339000	3.013800	8.504637	436797723303.03479003906250000000	     7121.926038	 6158.086504	    0.164053
5.000000	89.231400	3.077400	9.411002	534860580880.20947265625000000000	     7108.590521	 6520.749791	    0.157593
5.000000	102.651300	3.137200	10.417563	655391882083.30200195312500000000	     7079.806806	 6867.653588	    0.150515
5.000000	117.756200	3.193300	11.534278	803432982993.76611328125000000000	     7035.049634	 7186.782466	    0.142796
5.000000	134.718900	3.245500	12.774720	985533923515.88073730468750000000	     6973.834637	 7465.422893	    0.134424
5.000000	153.732900	3.294100	14.150746	1209281750537.02612304687500000000	     6895.959768	 7689.159371	    0.125441
5.000000	175.017800	3.338900	15.680556	1484881402219.76147460937500000000	     6801.104846	 7844.050058	    0.115893
5.000000	198.826200	3.380100	17.382034	1824609803758.80566406250000000000	     6689.198214	 7915.993424	    0.105876
5.000000	225.450100	3.417900	19.276039	2243904821638.54150390625000000000	     6560.271291	 7892.352500	    0.095519
5.000000	255.228000	3.452400	21.388099	2762569282203.93505859375000000000	     6414.368499	 7762.893806	    0.084971
